Platform,Product Name,Price,Seller,Timestamp
"E.Leclerc,""Xiaomi Redmi 13C 17,1 cm (6.74"""") Double SIM Android 13 4G USB Type-C 8 Go 256 Go 5000 mAh Noir"",""134.,30 ï¿½"",Techstark,17/09/2024 17:00:44"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""165.,48 ï¿½"",Maxmovil,20/09/2024 15:52:04"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,10 ï¿½"",ESSEBI SHOP,20/09/2024 15:52:04"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,19 ï¿½"",Espace-Disque,20/09/2024 15:52:04"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""168.,46 ï¿½"",Big Hub,20/09/2024 15:52:04"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""171.,41 ï¿½"",Topbiz,20/09/2024 15:52:04"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""173.,73 ï¿½"",DIGITAL BAY,20/09/2024 15:52:04"
----------------------------------------------------------------------------------------------------------
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""158.,00 ï¿½"",Techstark,20/09/2024 16:12:53"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""130.,10 ï¿½"",Equokka,20/09/2024 16:12:53"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""148.,96 ï¿½"",Stock e-commerce,20/09/2024 16:12:53"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""154.,14 ï¿½"",Magic Distribution,20/09/2024 16:12:53"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""165.,48 ï¿½"",Maxmovil,20/09/2024 16:12:53"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,10 ï¿½"",ESSEBI SHOP,20/09/2024 16:12:53"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,19 ï¿½"",Espace-Disque,20/09/2024 16:12:53"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""168.,46 ï¿½"",Big Hub,20/09/2024 16:12:53"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""171.,41 ï¿½"",Topbiz,20/09/2024 16:12:53"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""173.,73 ï¿½"",DIGITAL BAY,20/09/2024 16:12:53"
----------------------------------------------------------------------------------------------------------
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""158.,00 ï¿½"",Techstark,20/09/2024 16:33:41"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""130.,10 ï¿½"",Equokka,20/09/2024 16:33:41"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""148.,96 ï¿½"",Stock e-commerce,20/09/2024 16:33:41"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""154.,14 ï¿½"",Magic Distribution,20/09/2024 16:33:41"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""165.,48 ï¿½"",Maxmovil,20/09/2024 16:33:41"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,10 ï¿½"",ESSEBI SHOP,20/09/2024 16:33:41"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,19 ï¿½"",Espace-Disque,20/09/2024 16:33:41"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""168.,46 ï¿½"",Big Hub,20/09/2024 16:33:41"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""171.,41 ï¿½"",Topbiz,20/09/2024 16:33:41"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""173.,73 ï¿½"",DIGITAL BAY,20/09/2024 16:33:41"
----------------------------------------------------------------------------------------------------------
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""158.,00 ï¿½"",Techstark,20/09/2024 16:54:29"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""130.,10 ï¿½"",Equokka,20/09/2024 16:54:29"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""148.,96 ï¿½"",Stock e-commerce,20/09/2024 16:54:29"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""154.,14 ï¿½"",Magic Distribution,20/09/2024 16:54:29"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""165.,48 ï¿½"",Maxmovil,20/09/2024 16:54:29"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,10 ï¿½"",ESSEBI SHOP,20/09/2024 16:54:29"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,19 ï¿½"",Espace-Disque,20/09/2024 16:54:29"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""168.,46 ï¿½"",Big Hub,20/09/2024 16:54:29"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""171.,41 ï¿½"",Topbiz,20/09/2024 16:54:29"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""173.,73 ï¿½"",DIGITAL BAY,20/09/2024 16:54:29"
----------------------------------------------------------------------------------------------------------
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""158.,00 ï¿½"",Techstark,20/09/2024 17:15:17"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""130.,03 ï¿½"",Equokka,20/09/2024 17:15:17"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""148.,96 ï¿½"",Stock e-commerce,20/09/2024 17:15:17"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""154.,14 ï¿½"",Magic Distribution,20/09/2024 17:15:17"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""165.,48 ï¿½"",Maxmovil,20/09/2024 17:15:17"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,10 ï¿½"",ESSEBI SHOP,20/09/2024 17:15:17"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,19 ï¿½"",Espace-Disque,20/09/2024 17:15:17"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""168.,46 ï¿½"",Big Hub,20/09/2024 17:15:17"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""171.,41 ï¿½"",Topbiz,20/09/2024 17:15:17"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""173.,73 ï¿½"",DIGITAL BAY,20/09/2024 17:15:17"
----------------------------------------------------------------------------------------------------------
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""158.,00 ï¿½"",Techstark,20/09/2024 17:36:06"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""130.,03 ï¿½"",Equokka,20/09/2024 17:36:06"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""148.,96 ï¿½"",Stock e-commerce,20/09/2024 17:36:06"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""154.,14 ï¿½"",Magic Distribution,20/09/2024 17:36:06"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""165.,48 ï¿½"",Maxmovil,20/09/2024 17:36:06"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,10 ï¿½"",ESSEBI SHOP,20/09/2024 17:36:06"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,19 ï¿½"",Espace-Disque,20/09/2024 17:36:06"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""168.,46 ï¿½"",Big Hub,20/09/2024 17:36:06"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""171.,41 ï¿½"",Topbiz,20/09/2024 17:36:06"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""173.,73 ï¿½"",DIGITAL BAY,20/09/2024 17:36:06"
----------------------------------------------------------------------------------------------------------
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""158.,00 ï¿½"",Techstark,20/09/2024 17:56:54"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""130.,03 ï¿½"",Equokka,20/09/2024 17:56:54"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""148.,96 ï¿½"",Stock e-commerce,20/09/2024 17:56:54"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""154.,14 ï¿½"",Magic Distribution,20/09/2024 17:56:54"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""165.,48 ï¿½"",Maxmovil,20/09/2024 17:56:54"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,10 ï¿½"",ESSEBI SHOP,20/09/2024 17:56:54"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,19 ï¿½"",Espace-Disque,20/09/2024 17:56:54"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""168.,46 ï¿½"",Big Hub,20/09/2024 17:56:54"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""171.,41 ï¿½"",Topbiz,20/09/2024 17:56:54"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""173.,73 ï¿½"",DIGITAL BAY,20/09/2024 17:56:54"
----------------------------------------------------------------------------------------------------------
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""158.,00 ï¿½"",Techstark,20/09/2024 18:17:42"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""130.,03 ï¿½"",Equokka,20/09/2024 18:17:42"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""148.,96 ï¿½"",Stock e-commerce,20/09/2024 18:17:42"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""154.,14 ï¿½"",Magic Distribution,20/09/2024 18:17:42"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""165.,48 ï¿½"",Maxmovil,20/09/2024 18:17:42"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,10 ï¿½"",ESSEBI SHOP,20/09/2024 18:17:42"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""167.,19 ï¿½"",Espace-Disque,20/09/2024 18:17:42"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""168.,46 ï¿½"",Big Hub,20/09/2024 18:17:42"
"E.Leclerc,Smartphone Xiaomi Redmi 13C 256Go 4G Noir Minuit,""171.,41 ï¿½"",Topbiz,20/09/2024 18:17:42"
