pfid,idsmartphone,url,timestamp,price,shipcost,rating,ratingnb,offertype,offerdetails,shipcountry,sellercountry
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/18:13,1936.2,0.01,,,NewCondition,,,
RAK,A2g,https://fr.shopping.rakuten.com/mfp/9623009/apple-iphone-15-pro?pid=11517874923,2024/11/05/18:13,2015.66,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1527.26,0.0,,,UsedCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1625.68,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1625.98,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1689.0,3.8,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1699.0,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1701.41,0.01,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1708.15,18.29,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1731.0,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1751.0,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1859.0,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1859.0,5.9,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1897.32,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1909.0,9.98,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1941.49,2.99,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,1980.99,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,2119.03,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,2204.75,9.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,2257.19,0.0,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,2951.01,9.29,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,2951.01,18.29,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,2951.99,18.29,,,NewCondition,,,
RAK,A2h,https://fr.shopping.rakuten.com/mfp/9623010/apple-iphone-15-pro-max?pid=11517875055,2024/11/05/18:13,2994.84,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,979.0,6.39,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,980.0,3.8,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,991.0,0.01,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1002.0,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1022.0,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1099.0,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1099.0,0.01,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1099.99,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1099.99,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1099.0,5.9,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1099.0,10.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1129.0,9.98,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1144.33,0.01,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1164.73,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1167.53,0.01,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1219.98,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1218.66,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1259.38,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1260.12,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1288.67,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1271.02,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1376.31,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1407.47,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1432.0,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1485.12,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1556.25,9.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1586.66,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1605.74,9.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1605.74,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1605.99,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1639.95,0.0,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1753.34,9.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1753.34,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1753.99,18.29,,,NewCondition,,,
RAK,A1b,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484183,2024/11/05/18:29,1779.38,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,809.99,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,839.99,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,859.0,6.39,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,867.99,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,869.99,14.99,,,UsedCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,879.99,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,888.0,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,905.76,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,908.0,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,939.0,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,939.99,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,968.98,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,969.0,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,969.0,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,969.99,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,969.99,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,964.0,9.98,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,969.0,5.9,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,969.0,10.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1026.95,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1075.1,0.01,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1062.37,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1111.8,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1112.41,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1129.07,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1114.05,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1236.24,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1244.27,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1296.26,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1296.84,9.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1331.43,9.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1371.23,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1392.33,9.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1392.33,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1392.99,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1423.37,0.0,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1548.49,9.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1548.49,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1548.99,18.29,,,NewCondition,,,
RAK,A1c,https://fr.shopping.rakuten.com/mfp/12362131/apple-iphone-16?pid=13159484187,2024/11/05/18:29,1571.49,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1249.0,6.39,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1354.0,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1384.0,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1392.45,0.01,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1404.0,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1499.0,0.01,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1499.99,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1499.99,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1499.99,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1499.0,10.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1529.0,9.98,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1620.5,0.01,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1662.31,0.01,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1709.77,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1709.82,0.01,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1713.51,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1714.61,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,1913.87,0.0,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,2092.7,3.99,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,2383.7,9.29,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,2383.7,18.29,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,2383.99,18.29,,,NewCondition,,,
RAK,A1d,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484153,2024/11/05/18:30,2419.1,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1089.0,6.39,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1160.09,0.01,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1171.0,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1191.0,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1249.0,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1249.0,0.01,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1249.99,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1249.0,5.9,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1249.0,10.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1269.0,9.98,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1298.98,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1315.72,0.01,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1360.94,12.99,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1385.35,0.01,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1391.02,18.29,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1429.67,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1430.56,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1530.31,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1620.47,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1668.52,3.99,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1683.84,0.0,,,NewCondition,,,
RAK,A1e,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484167,2024/11/05/18:30,1694.6,9.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,979.99,0.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1009.0,3.8,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1032.0,0.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1052.0,0.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1118.88,0.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1118.98,0.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1119.0,0.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1119.0,0.01,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1119.0,0.01,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1119.0,10.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1206.27,0.01,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1246.87,18.29,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1370.99,0.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1446.73,0.0,,,NewCondition,,,
RAK,A1f,https://fr.shopping.rakuten.com/mfp/12362132/apple-iphone-16-plus?pid=13159484179,2024/11/05/18:30,1574.4,0.0,,,NewCondition,,,
RAK,A1g,https://fr.shopping.rakuten.com/mfp/12362133/apple-iphone-16-pro?pid=13159477244,2024/11/05/18:31,1707.0,0.0,,,NewCondition,,,
RAK,A1g,https://fr.shopping.rakuten.com/mfp/12362133/apple-iphone-16-pro?pid=13159477244,2024/11/05/18:31,1727.0,0.0,,,NewCondition,,,
RAK,A1g,https://fr.shopping.rakuten.com/mfp/12362133/apple-iphone-16-pro?pid=13159477244,2024/11/05/18:31,1858.99,0.0,,,NewCondition,,,
RAK,A1g,https://fr.shopping.rakuten.com/mfp/12362133/apple-iphone-16-pro?pid=13159477244,2024/11/05/18:31,1859.0,0.0,,,NewCondition,,,
RAK,A1g,https://fr.shopping.rakuten.com/mfp/12362133/apple-iphone-16-pro?pid=13159477244,2024/11/05/18:31,2479.21,0.01,,,NewCondition,,,
RAK,A1g,https://fr.shopping.rakuten.com/mfp/12362133/apple-iphone-16-pro?pid=13159477244,2024/11/05/18:31,2663.03,9.0,,,NewCondition,,,
RAK,A1h,https://fr.shopping.rakuten.com/mfp/12362134/apple-iphone-16-pro-max?pid=13159484196,2024/11/05/18:31,1979.0,0.0,,,NewCondition,,,
RAK,A1h,https://fr.shopping.rakuten.com/mfp/12362134/apple-iphone-16-pro-max?pid=13159484196,2024/11/05/18:31,1979.0,0.0,,,NewCondition,,,
RAK,A1h,https://fr.shopping.rakuten.com/mfp/12362134/apple-iphone-16-pro-max?pid=13159484196,2024/11/05/18:31,1979.0,0.01,,,NewCondition,,,
RAK,A1h,https://fr.shopping.rakuten.com/mfp/12362134/apple-iphone-16-pro-max?pid=13159484196,2024/11/05/18:31,1979.06,0.0,,,NewCondition,,,
RAK,A1h,https://fr.shopping.rakuten.com/mfp/12362134/apple-iphone-16-pro-max?pid=13159484196,2024/11/05/18:31,2395.99,4.99,,,NewCondition,,,
